RECORD_KEY,MASTER_660_ID,ORIGINE,NOVITA,COMUNE,TITOLO,TIPOLOGIA,INDIRIZZO,TARGET_RICERCA,STATO_RICERCA,LAT,LON,GEOCODE_DISPLAY,CATASTO_LOCAL_ID,CODICE_BELFIORE,FOGLIO_RAW,PARTICELLA,FONTE_CATASTO,URL_SEGNALE,PRIMA_RILEVAZIONE,ULTIMO_CONTROLLO_CATASTO
M660-210,210,MASTER_660,NO,Caprie,Appartamenti in vendita Caprie - Subito.it,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.subito.it/annunci-piemonte/vendita/appartamenti/torino/caprie/,2026-08-27T21:04:17.079630+00:00,2026-09-03T18:55:26.612769+00:00
M660-211,211,MASTER_660,NO,Chianocco,"Appartamento in vendita a Chianocco frazione Vernetto, 76B",APPARTAMENTO,"frazione Vernetto, 76B",SI,MAPPALE_VERIFICATO,45.1348625,7.1802393,"Frazione Vernetto, Vindrolere, Chianocco, Torino, Piemonte, 10053, Italia",IT.AGE.PLA.C610_002300.639,C610,002300,639,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.trovacasa.it/annunci/to-tc-15368-72855021,2026-08-27T21:04:17.079723+00:00,2026-09-03T18:55:26.612813+00:00
M660-212,212,MASTER_660,NO,Grugliasco,Case in vendita Grugliasco - Immobili - Subito.it,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/grugliasco/,2026-08-27T21:04:17.080208+00:00,2026-09-03T18:55:29.002567+00:00
M660-213,213,MASTER_660,NO,Grugliasco,Appartamenti in vendita Grugliasco - Subito.it,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.subito.it/annunci-piemonte/vendita/appartamenti/torino/grugliasco/,2026-08-27T21:04:17.080214+00:00,2026-09-03T18:55:29.002584+00:00
M660-214,214,MASTER_660,NO,Mattie,pagamento a riscatto casa Mattie - Ville singole e a schiera In vendita ...,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.subito.it/ville-singole-e-a-schiera/pagamento-a-riscatto-casa-mattie-torino-657112849.htm,2026-08-27T21:04:17.080300+00:00,2026-09-03T18:55:29.002602+00:00
M660-215,215,MASTER_660,NO,Rivoli,Appartamenti in vendita Rivoli - Subito.it,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.subito.it/annunci-piemonte/vendita/appartamenti/torino/rivoli/,2026-08-27T21:04:17.080617+00:00,2026-09-03T18:55:29.002608+00:00
M660-216,216,MASTER_660,NO,Rubiana,Appartamenti in vendita Rubiana - Subito.it,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.subito.it/annunci-piemonte/vendita/appartamenti/torino/rubiana/,2026-08-27T21:04:17.080784+00:00,2026-09-03T18:55:29.002613+00:00
M660-217,217,MASTER_660,NO,Villar Dora,Case indipendenti e ville a schiera in vendita Villar Dora - Subito.it,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/villar-dora/,2026-08-27T21:04:17.081319+00:00,2026-09-03T18:55:29.002620+00:00
M660-218,218,MASTER_660,NO,Rivoli,Case in vendita Rivoli - Immobili - Subito.it,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/rivoli/,2026-08-28T05:06:35.531028+00:00,2026-09-03T18:55:29.002625+00:00
M660-219,219,MASTER_660,NO,Giaveno,Immobili in Affitto | Agenzia Tecnorete di Giaveno,PAGINA_AGENZIA_SERVIZIO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://giaveno1.tecnorete.it/immobili-in-affitto,2026-08-28T05:06:35.530647+00:00,2026-09-03T18:55:29.002631+00:00
M660-220,220,MASTER_660,NO,Giaveno,Locale Commerciale Giaveno - 65 locali comerciali in vendita in Giaveno ...,PAGINA_RICERCA_CATEGORIA,,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nuroa.it/vendita-immobili/locale-commerciale-giaveno,2026-08-28T10:58:40.670818+00:00,2026-09-03T18:55:29.002635+00:00
M660-221,221,MASTER_660,NO,San Didero,ALBO PRETORIO DIGITALE - Comune di San Didero,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?CE=snddr1352,2026-08-27T21:04:17.080844+00:00,2026-09-03T18:55:29.002641+00:00
M660-222,222,MASTER_660,NO,Vaie,La Dimora Immobiliare - Vendita immobili a Torino e provincia,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.ladimoraimmobiliare.com/,2026-08-27T21:04:17.081193+00:00,2026-09-03T18:55:29.002649+00:00
M660-223,223,MASTER_660,NO,Avigliana,11 Capannoni in vendita a Avigliana - Mitula Case,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://immobiliare.mitula.it/capannone-avigliana,2026-08-28T05:06:35.529910+00:00,2026-09-03T18:55:29.002655+00:00
M660-224,224,MASTER_660,NO,Bussoleno,"Capannone Strada Monginevro 7/a Pt, 1, Bussoleno, Rif. 65394712 ...",CAPANNONE_MAGAZZINO,Strada Monginevro 7/a,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/65394712/,2026-08-28T05:06:35.530153+00:00,2026-09-03T18:55:29.002663+00:00
M660-225,225,MASTER_660,NO,Caselette,29 Capannoni in affitto a Caselette - Mitula Case,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://immobiliare.mitula.it/affitto-capannone-caselette,2026-08-28T05:06:35.530233+00:00,2026-09-03T18:55:29.002669+00:00
M660-226,226,MASTER_660,NO,Coazze,Casa indipendente in Vendita in Viale Italia 61 61 a Coazze,CASA_INDIPENDENTE_TERRATETTO,Viale Italia 61,SI,NESSUN_MAPPALE_AL_PUNTO,45.0525081,7.3013381,"Viale Italia 61, Ruadamonte, Coazze, Torino, Piemonte, 10094, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.casa.it/immobili/53711092/,2026-08-28T05:06:35.530423+00:00,2026-09-03T19:07:57.864521+00:00
M660-227,227,MASTER_660,NO,Collegno,"Capannone V. Italia 10, Collegno, Rif. 123621457 - Immobiliare.it",CAPANNONE_MAGAZZINO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/123621457/,2026-08-28T05:06:35.530472+00:00,2026-09-03T18:55:30.953347+00:00
M660-228,228,MASTER_660,NO,Collegno,21 Capannoni in affitto a Collegno - Mitula Case,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://immobiliare.mitula.it/affitto-capannone-collegno,2026-08-28T05:06:35.530476+00:00,2026-09-03T18:55:30.953364+00:00
M660-229,229,MASTER_660,NO,Grugliasco,"Capannone via primo levi 13, Grugliasco, Rif. 131554842 - Immobiliare.it",CAPANNONE_MAGAZZINO,via primo levi 13,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131554842/,2026-08-28T05:06:35.530740+00:00,2026-09-03T18:55:30.953374+00:00
M660-230,230,MASTER_660,NO,Grugliasco,44 locale commerciales in affitto a Grugliasco - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/affitto-negozio-grugliasco,2026-08-28T05:06:35.530744+00:00,2026-09-03T18:55:30.953381+00:00
M660-231,231,MASTER_660,NO,Pianezza,"Vendita Appartamento Pianezza. Trilocale in via gentileschi, 0. Nuovo ...",APPARTAMENTO,"via gentileschi, 0",SI,MAPPALE_VERIFICATO,45.1127719,7.5507304,"Via Artemisia Gentileschi, Pianezza, Torino, Piemonte, 10044, Italia",IT.AGE.PLA.G559_001500.1330,G559,001500,1330,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/102112746/,2026-08-28T05:06:35.531000+00:00,2026-09-03T18:55:30.953388+00:00
M660-232,232,MASTER_660,NO,Rivoli,111 Capannoni in vendita a Rivoli - Mitula Case,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://immobiliare.mitula.it/capannone-rivoli,2026-08-28T05:06:35.531055+00:00,2026-09-03T18:55:33.231404+00:00
M660-233,233,MASTER_660,NO,Rivoli,"Capannone via Cagliari 11, Rivoli, Rif. 129183178 - Immobiliare.it",CAPANNONE_MAGAZZINO,via Cagliari 11,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/129183178/,2026-08-28T05:06:35.531059+00:00,2026-09-03T18:55:33.231418+00:00
M660-234,234,MASTER_660,NO,San Giorio,"Capannone borgata Malpasso, San Giorio di Susa, Rif. 129015964 ...",CAPANNONE_MAGAZZINO,borgata Malpasso,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/129015964/,2026-08-28T05:06:35.531295+00:00,2026-09-03T18:55:33.231426+00:00
M660-235,235,MASTER_660,NO,Venaus,280 Immobili in vendita a Venaus - Mitula Case,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://immobiliare.mitula.it/venaus,2026-08-22T17:17:15.502944+00:00,2026-09-03T18:55:33.231431+00:00
M660-236,236,MASTER_660,NO,Almese,Vendita Appartamento Almese. Trilocale in via Morsino 74/5. Da ...,APPARTAMENTO,via Morsino 74/5,SI,NESSUN_MAPPALE_AL_PUNTO,45.1147802,7.4147533,"Via Morsino, Rivera, Almese, Torino, Piemonte, 10051, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/127965590/,2026-08-27T21:04:17.079061+00:00,2026-09-03T19:07:58.477418+00:00
M660-237,237,MASTER_660,NO,Avigliana,VENDESI TERRATETTO AD AVIGLIANA | ValsusaOggi,CASA_INDIPENDENTE_TERRATETTO,Corso Laghi 165,SI,NESSUN_MAPPALE_AL_PUNTO,45.0762135,7.4014627,"Corso Laghi, Chiattera, Avigliana, Torino, Piemonte, 10051, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.valsusaoggi.it/vendesi-terratetto-ad-avigliana/,2026-08-27T21:04:17.079212+00:00,2026-09-03T19:07:59.044108+00:00
M660-238,238,MASTER_660,NO,Chianocco,"Negozio all'asta frazione Vernetto 18, Chianocco",NEGOZIO_COMMERCIALE,frazione Vernetto 18,SI,MAPPALE_VERIFICATO,45.1348625,7.1802393,"Frazione Vernetto, Vindrolere, Chianocco, Torino, Piemonte, 10053, Italia",IT.AGE.PLA.C610_002300.639,C610,002300,639,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/129534704/,2026-08-27T21:04:17.079739+00:00,2026-09-03T18:55:37.435770+00:00
M660-239,239,MASTER_660,NO,Giaglione,"Palazzo - Edificio frazione San Giuseppe Tsèina 36, Giaglione, Rif ...",PALAZZO_EDIFICIO,frazione San Giuseppe Tsèina 36,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/90130981/,2026-08-27T21:04:17.080059+00:00,2026-09-03T18:55:39.464098+00:00
M660-240,240,MASTER_660,NO,Rosta,"Vendita Appartamento Rosta. Quadrilocale in via Rivoli. Nuovo, piano ...",APPARTAMENTO,via Rivoli. Nuovo,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131126214/,2026-08-27T21:04:17.080714+00:00,2026-09-03T18:55:39.464113+00:00
M660-241,241,MASTER_660,NO,San Didero,"Vendita Villa bifamiliare in via A.Abegg 1 San Didero. Nuova, posto ...",VILLA,via A.Abegg 1,SI,GEOCODE_NON_TROVATO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/124218381/,2026-08-27T21:04:17.080867+00:00,2026-09-03T18:55:39.464132+00:00
M660-242,242,MASTER_660,NO,Vaie,"Vendita Villa unifamiliare in via Peirolero 28 Vaie. Buono stato, posto ...",VILLA,via Peirolero 28,SI,NESSUN_MAPPALE_AL_PUNTO,45.1044396,7.2850824,"Via Peirolero, Vaie, Torino, Piemonte, 10055, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/115206585/,2026-08-27T21:04:17.081186+00:00,2026-09-03T19:07:59.599400+00:00
M660-243,243,MASTER_660,NO,Almese,Almese - 236 appartamenti in affito in Almese de Nuroa.it,PAGINA_RICERCA_CATEGORIA,Via Drubiaglio 6,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nuroa.it/affitto-case/almese,2026-08-28T05:06:35.529757+00:00,2026-09-03T18:55:42.420598+00:00
M660-244,244,MASTER_660,NO,Alpignano,Alpignano Industrial Park - Ufficio in Vendita Blu Sky1,UFFICIO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.battocchioimmobiliare.com/prodotto/alpignano-industrial-park-ufficio-in-vendita-blu-sky1/,2026-08-28T05:06:35.529817+00:00,2026-09-03T18:55:42.420615+00:00
M660-245,245,MASTER_660,NO,Bardonecchia,Affitto stagionale - Maison Doc - Bardonecchia e Sauze d'Oulx,ALTRO_NON_DETERMINATO,Piazza Europa,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://maisondoc.it/affitto-stagionale/,2026-08-28T05:06:35.529990+00:00,2026-09-03T19:08:00.193317+00:00
M660-246,246,MASTER_660,NO,Chianocco,"negozio all'asta frazione Vernetto, 18, Chianocco | 421 m²",NEGOZIO_COMMERCIALE,"frazione Vernetto, 18",SI,MAPPALE_VERIFICATO,45.1348625,7.1802393,"Frazione Vernetto, Vindrolere, Chianocco, Torino, Piemonte, 10053, Italia",IT.AGE.PLA.C610_002300.639,C610,002300,639,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130996188/,2026-08-28T05:06:35.530289+00:00,2026-09-03T18:55:42.420631+00:00
M660-247,247,MASTER_660,NO,Condove,"30 locale commerciales reggio emilia in vendita a Bar, Condove",PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/negozio-bar-reggio-emilia,2026-08-28T05:06:35.530551+00:00,2026-09-03T18:55:44.601554+00:00
M660-248,248,MASTER_660,NO,Giaveno,"Locale commerciale via Maurizio Guglielmino 6, Giaveno, Rif. 130105770 ...",NEGOZIO_COMMERCIALE,via Maurizio Guglielmino 6,SI,GEOCODE_NON_TROVATO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130105770/,2026-08-28T05:06:35.530643+00:00,2026-09-03T18:55:44.601583+00:00
M660-249,249,MASTER_660,NO,Pianezza,"Locale commerciale via 25 Aprile 9, Pianezza, Rif. 131327844 ...",NEGOZIO_COMMERCIALE,via 25 Aprile 9,SI,MAPPALE_VERIFICATO,45.0999427,7.5485506,"9, Via Venticinque Aprile, Pianezza, Torino, Piemonte, 10044, Italia",IT.AGE.PLA.G559_002800.261,G559,002800,261,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131327844/,2026-08-28T05:06:35.530961+00:00,2026-09-03T18:55:45.178994+00:00
M660-250,250,MASTER_660,NO,Rivoli,"Locale commerciale, vendita, Via Rombò 29, Rivoli • Commerciali.it",NEGOZIO_COMMERCIALE,Via Rombò 29,SI,NESSUN_MAPPALE_AL_PUNTO,45.0694093,7.5165711,"Via Rombò, Tetti Neirotti, Rivoli, Torino, Piemonte, 10098, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.commerciali.it/locale-commerciale-vendita-rivoli-zona-centro-storico-30467334,2026-08-28T05:06:35.531033+00:00,2026-09-03T19:08:00.193384+00:00
M660-251,251,MASTER_660,NO,Rivoli,Prisma88 - Uffici in affitto temporaneo e Coworking a Rivoli ...,PAGINA_AGENZIA_SERVIZIO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.europalaceufficiorbassano.it/uffici-rivoli/,2026-08-28T05:06:35.531042+00:00,2026-09-03T18:55:49.743305+00:00
M660-252,252,MASTER_660,NO,Rivoli,STUDIO IMMOBILIARE MOCCAGATTA di RIVOLI,PAGINA_AGENZIA_SERVIZIO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.studiomoccagatta.com/,2026-08-28T05:06:35.531046+00:00,2026-09-03T18:55:49.743321+00:00
M660-253,253,MASTER_660,NO,Villar Dora,16 Locali commerciali in affitto a Villar Dora - Mitula Case,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://immobiliare.mitula.it/affitto-locale-commerciale-villar-dora,2026-08-28T05:06:35.531690+00:00,2026-09-03T18:55:49.743330+00:00
M660-254,254,MASTER_660,NO,Rosta,Villa unifamiliare in Vendita a Rosta | Euro 330.000 | Mq 190,VILLA,,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://tempocasa.it/it/vendita/torino/rosta/villa-unifamiliare/1780932,2026-08-17T16:30:23.634210+00:00,2026-09-03T18:55:49.743339+00:00
M660-255,255,MASTER_660,NO,Almese,"Vendita Villa bifamiliare in via Rubiana 100 Almese. Buono stato, posto ...",VILLA,via Rubiana 100,SI,NESSUN_MAPPALE_AL_PUNTO,45.1288515,7.3952489,"Via Rubiana, Gamba Bosco, Almese, Torino, Piemonte, 10057, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/119867056/,2026-08-21T12:20:59.475206+00:00,2026-09-03T19:08:00.800384+00:00
M660-256,256,MASTER_660,NO,Almese,Vendita Villa unifamiliare in via Montecapretto 24 Almese. Ottimo stato ...,VILLA,via Montecapretto 24,SI,NESSUN_MAPPALE_AL_PUNTO,45.1214284,7.4098577,"Via Montecapretto, Bertolo, Almese, Torino, Piemonte, 10051, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/108146029/,2026-08-21T12:20:59.475211+00:00,2026-09-03T19:08:01.390405+00:00
M660-257,257,MASTER_660,NO,Almese,Vendita Appartamento Almese. Trilocale in via Roma 29. Buono stato ...,APPARTAMENTO,via Roma 29,SI,NESSUN_MAPPALE_AL_PUNTO,45.1172199,7.3908671,"Via Roma, Fucinassa, Almese, Torino, Piemonte, 10057, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130993624/,2026-08-21T12:20:59.475217+00:00,2026-09-03T19:08:01.979119+00:00
M660-258,258,MASTER_660,NO,Avigliana,"7 immobili in vendita a Villaggio Primavera, Avigliana - Trovit",PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/avigliana-villaggio-primavera,2026-08-21T12:20:59.475257+00:00,2026-09-03T18:55:56.562413+00:00
M660-259,259,MASTER_660,NO,Buttigliera Alta,"19 immobili in vendita a Le Fronde, Buttigliera Alta - Trovit",PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/fronde,2026-08-21T12:20:59.475347+00:00,2026-09-03T18:55:56.562434+00:00
M660-260,260,MASTER_660,NO,Caprie,60 immobili in vendita a Caprie - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/caprie,2026-08-21T12:20:59.475379+00:00,2026-09-03T18:55:56.562441+00:00
M660-261,261,MASTER_660,NO,Chiusa di San Michele,58 immobili in vendita a Chiusa di San Michele - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/chiusa-san-michele,2026-08-21T12:20:59.475439+00:00,2026-09-03T18:55:56.562446+00:00
M660-262,262,MASTER_660,NO,Coazze,66 immobili villa in vendita a Coazze - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/villa-coazze,2026-08-21T12:20:59.475472+00:00,2026-09-03T18:55:56.562451+00:00
M660-263,263,MASTER_660,NO,Coazze,"30 immobili in vendita a Forno, Coazze - Trovit",PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/forno-coazze,2026-08-21T12:20:59.475486+00:00,2026-09-03T18:55:56.562456+00:00
M660-264,264,MASTER_660,NO,Collegno,11 appartamentos viale gramsci collegno in vendita a Torino,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/appartamento-viale-gramsci-collegno-torino,2026-08-21T12:20:59.475499+00:00,2026-09-03T18:55:56.562461+00:00
M660-265,265,MASTER_660,NO,Condove,163 immobili in vendita a Condove - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/condove,2026-08-21T12:20:59.475516+00:00,2026-09-03T18:55:56.562466+00:00
M660-266,266,MASTER_660,NO,Gravere,49 immobili in vendita a Gravere - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/gravere,2026-08-21T12:20:59.475564+00:00,2026-09-03T18:55:56.562470+00:00
M660-267,267,MASTER_660,NO,Pianezza,"Vendita Appartamento Pianezza. Quadrilocale, Ottimo stato, terzo piano ...",APPARTAMENTO,,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130874738/,2026-08-21T12:20:59.475715+00:00,2026-09-03T18:55:56.562485+00:00
M660-268,268,MASTER_660,NO,Pianezza,"Vendita Terratetto unifamiliare Pianezza. Ottimo stato, posto auto, con ...",CASA_INDIPENDENTE_TERRATETTO,,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/115949989/,2026-08-21T12:20:59.475732+00:00,2026-09-03T18:55:56.562491+00:00
M660-269,269,MASTER_660,NO,Rivoli,57 immobili villa collina in vendita a Rivoli - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/villa-collina-rivoli,2026-08-21T12:20:59.475785+00:00,2026-09-03T18:55:56.562496+00:00
M660-270,270,MASTER_660,NO,Rubiana,128 immobili in vendita a Rubiana - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/rubiana,2026-08-21T12:20:59.475820+00:00,2026-09-03T18:55:56.562502+00:00
M660-271,271,MASTER_660,NO,Sangano,60 immobili villa in vendita a Sangano - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/villa-sangano,2026-08-21T12:20:59.475849+00:00,2026-09-03T18:55:56.562521+00:00
M660-272,272,MASTER_660,NO,Sant'Antonino di Susa,42 immobili in vendita a Sant'Antonino di Susa - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/sant-antonino-susa,2026-08-21T12:20:59.475878+00:00,2026-09-03T18:55:56.562527+00:00
M660-273,273,MASTER_660,NO,Susa,72 immobili in vendita a Susa - Trovit,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://case.trovit.it/susa,2026-08-21T12:20:59.475894+00:00,2026-09-03T18:55:56.562532+00:00
