FUNZIONARIO,NUM_FUNZIONARIO,STATO_ASSEGNAZIONE,TERRITORIO_OPERATIVO,STATO_GIRO,STATO_MERCATO,PRIORITA,SCORE,TIPO_OPPORTUNITA,TARGET,FASE_PROGETTO,OBIETTIVO_COMMERCIALE,COMUNE,DOVE_ANDRE,COSA_CERCO,PREZZO,FONTE,SELLER_SIGNAL,AZIONE,PDF_DA_VERIFICARE,URL,F1_INDIRIZZO_REMOTO_URL
FUNZIONARIO 4,4,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Buttigliera Alta,Via Rivoli 14,"Vendita appartamento 141mq Via Rivoli, 14, Buttigliera Alta | Dove.it",PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,VAI IN ZONA,,https://www.dove.it/vendita-case/buttigliera-alta,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-ADA0B73BE3AF0C3B&comune=Buttigliera+Alta&provincia=TO&via=Via+Rivoli&civico=14&url=https%3A%2F%2Fwww.dove.it%2Fvendita-case%2Fbuttigliera-alta&titolo=Vendita+appartamento+141mq+Via+Rivoli%2C+14%2C+Buttigliera+Alta+%7C+Dove.it&segnale=monitoraggio+base&fonte=Mercato+residenziale&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,MEDIA,48,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,viale Aldo Moro 35A,Vendita Appartamento in viale Aldo Moro 35A. Pianezza. Ottimo stato,341000,Immobiliare.it,INDIZIO_PRIVATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131544070/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-412D22B8E4DD529A&comune=Pianezza&provincia=TO&via=viale+Aldo+Moro&civico=35A&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131544070%2F&titolo=Vendita+Appartamento+in+viale+Aldo+Moro+35A.+Pianezza.+Ottimo+stato+...&segnale=indizio+privato%2Fno+agenzie+%7C+prezzo+rilevato&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,35,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,Via Caduti per la Libertà s.n.c,"Attico in vendita in Via Caduti per la Libertà s.n.c, Pianezza",287000,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36941722/,
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,35,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,"Via Pianezza, 84","Trilocale in vendita in Via Pianezza, 84 - idealista",142000,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36890897/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-A2DCF1980ECAFE3B&comune=Pianezza&provincia=TO&via=Via+Pianezza&civico=84&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36890897%2F&titolo=Trilocale+in+vendita+in+Via+Pianezza%2C+84+-+idealista&segnale=nuova+rilevazione+%7C+prezzo+rilevato&fonte=Idealista&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,NEW,BASSA,35,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,Via Pianezza s.n.c,Quadrilocale in vendita in Via Pianezza s.n.c - idealista,139000,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36920664/,
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,25,INDUSTRIALE_LOGISTICA,IMMOBILE,,ACQUISIZIONE CAPANNONE / MAGAZZINO,Pianezza,via dei Prati 7,"Capannone via dei Prati 7, Pianezza, Rif. 112623217 - Immobiliare.it",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA / CONTATTA PER ACQUISIZIONE CAPANNONE / MAGAZZINO,,https://www.immobiliare.it/annunci/112623217/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-3BCC59E9B4409791&comune=Pianezza&provincia=TO&via=via+dei+Prati&civico=7&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F112623217%2F&titolo=Capannone+via+dei+Prati+7%2C+Pianezza%2C+Rif.+112623217+-+Immobiliare.it&segnale=industriale+logistica&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,RELISTED,BASSA,23,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via La Cassa. Pianezza. Ottimo stato,"Vendita Appartamento in via La Cassa. Pianezza. Ottimo stato, su più",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131155332/,
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,RELISTED,BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Pianezza,via 25 Aprile 9,"Locale commerciale via 25 Aprile 9, Pianezza, Rif. 131327844",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA / CONTATTA PER ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,,https://www.immobiliare.it/annunci/131327844/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-EDD5FCF149571EEF&comune=Pianezza&provincia=TO&via=via+25+Aprile&civico=9&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131327844%2F&titolo=Locale+commerciale+via+25+Aprile+9%2C+Pianezza%2C+Rif.+131327844+...&segnale=commerciale+immobile&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Pianezza,via Maria Bricca 20,"Locale commerciale via Maria Bricca 20, Pianezza, Rif. 92649360",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA / CONTATTA PER ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,,https://www.immobiliare.it/annunci/92649360/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B3BAC7975FC0A43D&comune=Pianezza&provincia=TO&via=via+Maria+Bricca&civico=20&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F92649360%2F&titolo=Locale+commerciale+via+Maria+Bricca+20%2C+Pianezza%2C+Rif.+92649360+...&segnale=commerciale+immobile&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via San Gillio 46,Vendita Terratetto plurifamiliare in via San Gillio 46 Pianezza. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131472472/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-CF9E4B81F9A14341&comune=Pianezza&provincia=TO&via=via+San+Gillio&civico=46&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131472472%2F&titolo=Vendita+Terratetto+plurifamiliare+in+via+San+Gillio+46+Pianezza.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via San Pancrazio No Number,Vendita Appartamento Pianezza. Trilocale in via San Pancrazio No Number,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127558102/,
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via Rubiana 6,Vendita Appartamento Pianezza. Quadrilocale in via Rubiana 6. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127804294/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-6DE275AC45C41D8A&comune=Pianezza&provincia=TO&via=via+Rubiana&civico=6&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127804294%2F&titolo=Vendita+Appartamento+Pianezza.+Quadrilocale+in+via+Rubiana+6.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,RELISTED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,"Via Pianezza, 82","Quadrilocale in vendita in Via Pianezza, 82, Lucento, Torino",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36142869/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-03C7659A0D9CF40F&comune=Pianezza&provincia=TO&via=Via+Pianezza&civico=82&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36142869%2F&titolo=Quadrilocale+in+vendita+in+Via+Pianezza%2C+82%2C+Lucento%2C+Torino+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via San Gabriele 9,Vendita Appartamento Pianezza. Trilocale in via San Gabriele 9. Nuovo,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/116028333/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-9F7EB826CEDC82AD&comune=Pianezza&provincia=TO&via=via+San+Gabriele&civico=9&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F116028333%2F&titolo=Vendita+Appartamento+Pianezza.+Trilocale+in+via+San+Gabriele+9.+Nuovo+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via Pianezza 8,Vendita Terratetto unifamiliare in via Pianezza 8 Stresa. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132203582/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-17AD847DCA9A13B8&comune=Pianezza&provincia=TO&via=via+Pianezza&civico=8&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132203582%2F&titolo=Vendita+Terratetto+unifamiliare+in+via+Pianezza+8+Stresa.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via Rosta 25,"Vendita Appartamento in via Rosta 25. Pianezza. Ottimo stato, primo",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/105519679/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-739000D797454AEB&comune=Pianezza&provincia=TO&via=via+Rosta&civico=25&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F105519679%2F&titolo=Vendita+Appartamento+in+via+Rosta+25.+Pianezza.+Ottimo+stato%2C+primo+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,RELISTED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via San Gabriele 3,"Vendita Villa unifamiliare in via San Gabriele 3 Pianezza. Nuova, posto",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132729900/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-4F266A2A5F70CDF1&comune=Pianezza&provincia=TO&via=via+San+Gabriele&civico=3&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132729900%2F&titolo=Vendita+Villa+unifamiliare+in+via+San+Gabriele+3+Pianezza.+Nuova%2C+posto+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,"via jotty, 3","Vendita Appartamento Pianezza. Trilocale in via jotty, 3. Buono stato",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132644452/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-58B1F0EA88AB217E&comune=Pianezza&provincia=TO&via=via+jotty&civico=3&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132644452%2F&titolo=Vendita+Appartamento+Pianezza.+Trilocale+in+via+jotty%2C+3.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via Cervino 8,Vendita Appartamento Pianezza. Trilocale in via Cervino 8. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132632190/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-267AF64CB0E55696&comune=Pianezza&provincia=TO&via=via+Cervino&civico=8&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132632190%2F&titolo=Vendita+Appartamento+Pianezza.+Trilocale+in+via+Cervino+8.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,"via Claviere , 4","Vendita Appartamento Pianezza. Trilocale in via Claviere , 4. Da",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132837670/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-4BBAF3F939C133E4&comune=Pianezza&provincia=TO&via=via+Claviere&civico=4&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132837670%2F&titolo=Vendita+Appartamento+Pianezza.+Trilocale+in+via+Claviere+%2C+4.+Da+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 5,5,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,3,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via druento Pianezza. Buono stato,"Vendita Villa bifamiliare in via druento Pianezza. Buono stato, posto",PREZZO DA VERIFICARE,Immobiliare.it,INDIZIO_AGENZIA,VAI IN ZONA,,https://www.immobiliare.it/annunci/121363772/,
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,POSSIBILE_USCITA,MEDIA,46,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Avigliana,Corso Laghi 157,Locale commerciale in Vendita in Corso Laghi 157 a Avigliana,69000,Casa.it,NON_DETERMINATO,VAI IN ZONA / CONTATTA PER ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,,https://www.casa.it/immobili/52355323/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-AC4B9B9D10CC2738&comune=Avigliana&provincia=TO&via=Corso+Laghi&civico=157&url=https%3A%2F%2Fwww.casa.it%2Fimmobili%2F52355323%2F&titolo=Locale+commerciale+in+Vendita+in+Corso+Laghi+157+a+Avigliana&segnale=prezzo+rilevato+%7C+ribasso+rilevato+%7C+commerciale+immobile&fonte=Casa.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,28,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Avigliana,Via Laghi di Avigliana 140,Locale Commerciale Avigliana - 71 locali comerciali in affito in,40000,Commerciale negozi/locali,NON_DETERMINATO,VAI IN ZONA / CONTATTA PER ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,,https://www.nuroa.it/affitto-case/locale-commerciale-avigliana,
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,POSSIBILE_USCITA,BASSA,23,COMMERCIALE_IMMOBILE,IMMOBILE,,ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,Avigliana,via Generale C. Alberto dalla Chiesa 7,"Locale commerciale via Generale C. Alberto dalla Chiesa 7, Avigliana",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA / CONTATTA PER ACQUISIZIONE / LOCAZIONE IMMOBILE COMMERCIALE,,https://www.immobiliare.it/annunci/119041139/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-A97CEF39A6FE8818&comune=Avigliana&provincia=TO&via=via+Generale+C.+Alberto+dalla+Chiesa&civico=7&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F119041139%2F&titolo=Locale+commerciale+via+Generale+C.+Alberto+dalla+Chiesa+7%2C+Avigliana+...&segnale=commerciale+immobile&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,23,RESIDENZIALE,IMMOBILE,NUOVA_COSTRUZIONE,ACQUISIZIONE IMMOBILE,Avigliana,via Paolo Borsellino 18,Vendita Appartamento in via Paolo Borsellino 18. Avigliana. Nuovo,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/120483604/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-5D75D593749B5B75&comune=Avigliana&provincia=TO&via=via+Paolo+Borsellino&civico=18&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F120483604%2F&titolo=Vendita+Appartamento+in+via+Paolo+Borsellino+18.+Avigliana.+Nuovo+...&segnale=nuova+costruzione&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,piazza del Popolo 4,Vendita Appartamento Avigliana. Trilocale in piazza del Popolo 4,178000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127408283/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-49D5C63CA82D6859&comune=Avigliana&provincia=TO&via=piazza+del+Popolo&civico=4&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127408283%2F&titolo=Vendita+Appartamento+Avigliana.+Trilocale+in+piazza+del+Popolo+4+...&segnale=prezzo+rilevato&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,corso Laghi 238,Vendita Appartamento Avigliana. Trilocale in corso Laghi 238. Ottimo,129000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/129213392/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-C1AD4D3FE6048C75&comune=Avigliana&provincia=TO&via=corso+Laghi&civico=238&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F129213392%2F&titolo=Vendita+Appartamento+Avigliana.+Trilocale+in+corso+Laghi+238.+Ottimo+...&segnale=prezzo+rilevato&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via Chiattera 56,Vendita Villa bifamiliare in via Chiattera 56 Avigliana. Buono stato,65000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/128300848/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-78656E54804AE44C&comune=Avigliana&provincia=TO&via=via+Chiattera&civico=56&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F128300848%2F&titolo=Vendita+Villa+bifamiliare+in+via+Chiattera+56+Avigliana.+Buono+stato+...&segnale=prezzo+rilevato&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via Aldo Moro 14,Vendita Villa bifamiliare in via Aldo Moro 14 Avigliana. Da,150000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/126423911/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-0F40CD33C71B810B&comune=Avigliana&provincia=TO&via=via+Aldo+Moro&civico=14&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F126423911%2F&titolo=Vendita+Villa+bifamiliare+in+via+Aldo+Moro+14+Avigliana.+Da+...&segnale=prezzo+rilevato&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via dei Testa. Ottimo,Vendita Appartamento Avigliana. Trilocale in via dei Testa. Ottimo,175000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/126844511/,
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via Avigliana 35,Vendita Appartamento Giaveno. Trilocale in via Avigliana 35. Ottimo,440000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132403128/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-5AE403F2B7070C06&comune=Avigliana&provincia=TO&via=via+Avigliana&civico=35&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132403128%2F&titolo=Vendita+Appartamento+Giaveno.+Trilocale+in+via+Avigliana+35.+Ottimo+...&segnale=prezzo+rilevato&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,RELISTED,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via Moncenisio 0,"Vendita Villa a schiera in via Moncenisio, 0 Avigliana. Buono stato",295000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132431232/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-3E30E25132303EFC&comune=Avigliana&provincia=TO&via=via+Moncenisio&civico=0&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132431232%2F&titolo=Vendita+Villa+a+schiera+in+via+Moncenisio%2C+0+Avigliana.+Buono+stato+...&segnale=prezzo+rilevato&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,Strada Antica Giaveno Sant'Ambrogio 29,Vendita Chalet in Strada Antica Giaveno Sant'Ambrogio 29 Avigliana,15000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132393390/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B2635999FB25F830&comune=Avigliana&provincia=TO&via=Strada+Antica+Giaveno+Sant%27Ambrogio&civico=29&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132393390%2F&titolo=Vendita+Chalet+in+Strada+Antica+Giaveno+Sant%27Ambrogio+29+Avigliana+...&segnale=prezzo+rilevato&fonte=Immobiliare.it&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,POSSIBILE_USCITA,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,Piazza del Popolo 4,Montefiore Immobiliare: trilocale Piazza del Popolo 4 Avigliana • L,178000,Mercato residenziale,NON_DETERMINATO,VAI IN ZONA,,https://www.lagendanews.com/montefiore-immobiliare-trilocale-piazza-del-popolo-4-centro-avigliana/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-2DBF4C615AC387B9&comune=Avigliana&provincia=TO&via=Piazza+del+Popolo&civico=4&url=https%3A%2F%2Fwww.lagendanews.com%2Fmontefiore-immobiliare-trilocale-piazza-del-popolo-4-centro-avigliana%2F&titolo=Montefiore+Immobiliare%3A+trilocale+Piazza+del+Popolo+4+Avigliana+%E2%80%A2+L+...&segnale=prezzo+rilevato&fonte=Mercato+residenziale&telefono=&telefono_fonte=
FUNZIONARIO 6,6,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,20,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,corso Laghi 238,Vendita Appartamento Avigliana. Trilocale in corso Laghi 238. Buono,99000,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132840718/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-F0DF7C9A80C46BB6&comune=Avigliana&provincia=TO&via=corso+Laghi&civico=238&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132840718%2F&titolo=Vendita+Appartamento+Avigliana.+Trilocale+in+corso+Laghi+238.+Buono+...&segnale=prezzo+rilevato&fonte=Immobiliare.it&telefono=&telefono_fonte=
