FUNZIONARIO,NUM_FUNZIONARIO,STATO_ASSEGNAZIONE,TERRITORIO_OPERATIVO,STATO_GIRO,STATO_MERCATO,PRIORITA,SCORE,TIPO_OPPORTUNITA,TARGET,FASE_PROGETTO,OBIETTIVO_COMMERCIALE,COMUNE,DOVE_ANDRE,COSA_CERCO,PREZZO,FONTE,SELLER_SIGNAL,AZIONE,PDF_DA_VERIFICARE,URL,F1_INDIRIZZO_REMOTO_URL
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Condove,Strada Comunale Condove-Mocchie 39,Vendita Rustico in Strada Comunale Condove-Mocchie 39 Condove. Da,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130817214/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-D0BA81AC1FF6B15C&comune=Condove&provincia=TO&via=Strada+Comunale+Condove-Mocchie&civico=39&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F130817214%2F&titolo=Vendita+Rustico+in+Strada+Comunale+Condove-Mocchie+39+Condove.+Da+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Condove,Borgata Alotti Condove. Buono stato,Vendita Terratetto unifamiliare in Borgata Alotti Condove. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/124174757/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Condove,via G. Matteotti,"Appartamento all'asta via G. Matteotti, Condove",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131981672/,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Condove,via Superga 43,Vendita Appartamento Sant'Antonino di Susa. Trilocale in via Superga 43,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127962114/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-E3EDCE2F50206493&comune=Condove&provincia=TO&via=via+Superga&civico=43&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127962114%2F&titolo=Vendita+Appartamento+Sant%27Antonino+di+Susa.+Trilocale+in+via+Superga+43+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Condove,via Leopardi,"Asta per appartamento, via Leopardi, Centro Condove, rif. 131978636",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131978636/,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,INDIRIZZO DA VERIFICARE,Casa Semindipendente Giaveno - Immobiliare La Sacra,PREZZO DA VERIFICARE,Agenzie,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://lasacraimmobiliare.it/products/casa-semindipendente-ristrutturata-in-vendita-a-giaveno-borgata-san-filippo,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,via san michele 61,Vendita Appartamento Giaveno. Trilocale in via san michele 61. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131876920/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-6ED45A6253B7A0A7&comune=Giaveno&provincia=TO&via=via+san+michele&civico=61&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131876920%2F&titolo=Vendita+Appartamento+Giaveno.+Trilocale+in+via+san+michele+61.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,via genolino 57,Vendita Villa plurifamiliare in via genolino 57 Giaveno. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/124432485/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-21405638C5F6C4F7&comune=Giaveno&provincia=TO&via=via+genolino&civico=57&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F124432485%2F&titolo=Vendita+Villa+plurifamiliare+in+via+genolino+57+Giaveno.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,piazza san rocco 6,Vendita Appartamento Giaveno. Trilocale in piazza san rocco 6. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/118506353/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-AB5F09526069A030&comune=Giaveno&provincia=TO&via=piazza+san+rocco&civico=6&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F118506353%2F&titolo=Vendita+Appartamento+Giaveno.+Trilocale+in+piazza+san+rocco+6.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,via Garnier Valletti 3,Vendita Appartamento Giaveno. Trilocale in via Garnier Valletti 3,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/129690260/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-FED0EACBDB2324AB&comune=Giaveno&provincia=TO&via=via+Garnier+Valletti&civico=3&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F129690260%2F&titolo=Vendita+Appartamento+Giaveno.+Trilocale+in+via+Garnier+Valletti+3+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,via San Luigi 50,Vendita Appartamento Giaveno. Trilocale in via San Luigi 50. Nuovo,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127915862/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-CEAFC0EF709DB28D&comune=Giaveno&provincia=TO&via=via+San+Luigi&civico=50&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127915862%2F&titolo=Vendita+Appartamento+Giaveno.+Trilocale+in+via+San+Luigi+50.+Nuovo+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,via martiri della libertà 5,Vendita Appartamento Giaveno. Trilocale in via martiri della libertà 5,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/123612449/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-80AAB5B6E1FC5AE2&comune=Giaveno&provincia=TO&via=via+martiri+della+libert%C3%A0&civico=5&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F123612449%2F&titolo=Vendita+Appartamento+Giaveno.+Trilocale+in+via+martiri+della+libert%C3%A0+5+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,via colle del vento 59,Vendita Villa unifamiliare in via colle del vento 59 Giaveno. Nuova,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/119350083/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-92139A4F6097EABA&comune=Giaveno&provincia=TO&via=via+colle+del+vento&civico=59&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F119350083%2F&titolo=Vendita+Villa+unifamiliare+in+via+colle+del+vento+59+Giaveno.+Nuova+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,via Canonico Pio Rolla 17,Vendita Appartamento in via Canonico Pio Rolla 17. Giaveno. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/128104366/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B6B763A29FA3C3D0&comune=Giaveno&provincia=TO&via=via+Canonico+Pio+Rolla&civico=17&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F128104366%2F&titolo=Vendita+Appartamento+in+via+Canonico+Pio+Rolla+17.+Giaveno.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Giaveno,Borgata Verna 61,Vendita Terratetto unifamiliare in Borgata Verna 61 Giaveno. Ottimo,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/119442703/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-8095FAD49FE4175B&comune=Giaveno&provincia=TO&via=Borgata+Verna&civico=61&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F119442703%2F&titolo=Vendita+Terratetto+unifamiliare+in+Borgata+Verna+61+Giaveno.+Ottimo+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,"Via Michelangelo Buonarroti, 53","Trilocale in vendita in Via Michelangelo Buonarroti, 53, Grugliasco",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36137925/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-262DFB7AD7C4306F&comune=Grugliasco&provincia=TO&via=Via+Michelangelo+Buonarroti&civico=53&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36137925%2F&titolo=Trilocale+in+vendita+in+Via+Michelangelo+Buonarroti%2C+53%2C+Grugliasco+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,Strada della Pronda 165,Vendita Appartamento Grugliasco. Trilocale in Strada della Pronda 165,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/124222393/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-C899DE4CA4BFD685&comune=Grugliasco&provincia=TO&via=Strada+della+Pronda&civico=165&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F124222393%2F&titolo=Vendita+Appartamento+Grugliasco.+Trilocale+in+Strada+della+Pronda+165+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,via Silvio Allason 20/7,Vendita Appartamento Grugliasco. Trilocale in via Silvio Allason 20/7,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127997782/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-DA907781B303C820&comune=Grugliasco&provincia=TO&via=via+Silvio+Allason&civico=20%2F7&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127997782%2F&titolo=Vendita+Appartamento+Grugliasco.+Trilocale+in+via+Silvio+Allason+20%2F7+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,corso Adriatico. Buono,Vendita Appartamento Grugliasco. Bilocale in corso Adriatico. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/128520118/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,via Crea 43,Vendita Appartamento Grugliasco. Bilocale in via Crea 43. Da,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131263920/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-70D3E11E2AA8D20C&comune=Grugliasco&provincia=TO&via=via+Crea&civico=43&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131263920%2F&titolo=Vendita+Appartamento+Grugliasco.+Bilocale+in+via+Crea+43.+Da+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,viale Fabrizio De Andrè,Vendita Appartamento Grugliasco. Trilocale in viale Fabrizio De Andrè,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127295393/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,via Severino Doppi 31,Vendita Appartamento Grugliasco. Quadrilocale in via Severino Doppi 31,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/125581333/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-E6C7BE47B42DCC88&comune=Grugliasco&provincia=TO&via=via+Severino+Doppi&civico=31&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F125581333%2F&titolo=Vendita+Appartamento+Grugliasco.+Quadrilocale+in+via+Severino+Doppi+31+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,via Giovanni Tobanelli,Vendita Appartamento Grugliasco. Quadrilocale in via Giovanni Tobanelli,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130165320/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,via Panealbo 63,Vendita Appartamento Grugliasco. Bilocale in via Panealbo 63. Ottimo,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131272958/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B9AE98D3CFCDCEA8&comune=Grugliasco&provincia=TO&via=via+Panealbo&civico=63&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131272958%2F&titolo=Vendita+Appartamento+Grugliasco.+Bilocale+in+via+Panealbo+63.+Ottimo+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,via E. Montanaro 17,Vendita Appartamento Grugliasco. Quadrilocale in via E. Montanaro 17,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/128600174/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-119ECD03A6EAF7A6&comune=Grugliasco&provincia=TO&via=via+E.+Montanaro&civico=17&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F128600174%2F&titolo=Vendita+Appartamento+Grugliasco.+Quadrilocale+in+via+E.+Montanaro+17+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,via Cotolivier 59,Vendita Appartamento Oulx. Quadrilocale in via Cotolivier 59. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/128523994/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B348D9E882F958FD&comune=Oulx&provincia=TO&via=via+Cotolivier&civico=59&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F128523994%2F&titolo=Vendita+Appartamento+Oulx.+Quadrilocale+in+via+Cotolivier+59.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,via Bardonecchia 20,Vendita Appartamento Oulx. Bilocale in via Bardonecchia 20. Ottimo,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127803216/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-6B18D47AC40182A1&comune=Oulx&provincia=TO&via=via+Bardonecchia&civico=20&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127803216%2F&titolo=Vendita+Appartamento+Oulx.+Bilocale+in+via+Bardonecchia+20.+Ottimo+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,"via Roma, 49","Vendita Appartamento Oulx. Trilocale in via Roma, 49. Buono stato",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127772530/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-2004958BFD143754&comune=Oulx&provincia=TO&via=via+Roma&civico=49&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127772530%2F&titolo=Vendita+Appartamento+Oulx.+Trilocale+in+via+Roma%2C+49.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,"vicolo Bouchard, 6","Vendita Appartamento Oulx. Bilocale in vicolo Bouchard, 6. Buono stato",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130837728/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B8E31E44B1085E67&comune=Oulx&provincia=TO&via=vicolo+Bouchard&civico=6&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F130837728%2F&titolo=Vendita+Appartamento+Oulx.+Bilocale+in+vicolo+Bouchard%2C+6.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,via Riccardo Ghiotti 148,Vendita Appartamento Oulx. Trilocale in via Riccardo Ghiotti 148. Da,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131821096/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-C5DA2725455DA210&comune=Oulx&provincia=TO&via=via+Riccardo+Ghiotti&civico=148&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131821096%2F&titolo=Vendita+Appartamento+Oulx.+Trilocale+in+via+Riccardo+Ghiotti+148.+Da+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,via dei Laghi 21,Vendita Appartamento Oulx. Trilocale in via dei Laghi 21. Ottimo stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130810436/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-4444935BFD2E1F1C&comune=Oulx&provincia=TO&via=via+dei+Laghi&civico=21&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F130810436%2F&titolo=Vendita+Appartamento+Oulx.+Trilocale+in+via+dei+Laghi+21.+Ottimo+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,via Papa Giovanni XXIII 21,Vendita Appartamento Oulx. Trilocale in via Papa Giovanni XXIII 21,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130919890/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-56FBC649708C798B&comune=Oulx&provincia=TO&via=via+Papa+Giovanni+XXIII&civico=21&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F130919890%2F&titolo=Vendita+Appartamento+Oulx.+Trilocale+in+via+Papa+Giovanni+XXIII+21+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,via dei Laghi 21,Vendita Appartamento Oulx. Bilocale in via dei Laghi 21. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127499684/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-BC367408402372C5&comune=Oulx&provincia=TO&via=via+dei+Laghi&civico=21&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F127499684%2F&titolo=Vendita+Appartamento+Oulx.+Bilocale+in+via+dei+Laghi+21.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,via dei Laghi 15,Vendita Appartamento Oulx. Trilocale in via dei Laghi 15. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/126409423/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-DC0AE48BAB033D55&comune=Oulx&provincia=TO&via=via+dei+Laghi&civico=15&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F126409423%2F&titolo=Vendita+Appartamento+Oulx.+Trilocale+in+via+dei+Laghi+15.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,INDIRIZZO DA VERIFICARE,L'osservatorio del mercato immobiliare a Pianezza,PREZZO DA VERIFICARE,Mercato generale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.mercato-immobiliare.info/piemonte/torino/pianezza.html,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via San Gillio 46,Vendita Terratetto plurifamiliare in via San Gillio 46 Pianezza. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131472472/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-CF9E4B81F9A14341&comune=Pianezza&provincia=TO&via=via+San+Gillio&civico=46&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131472472%2F&titolo=Vendita+Terratetto+plurifamiliare+in+via+San+Gillio+46+Pianezza.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via San Pancrazio No Number,Vendita Appartamento Pianezza. Trilocale in via San Pancrazio No Number,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/127558102/,
,,BACKLOG,NO,BACKLOG,RELISTED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,via Bachelet 13,"Vendita Appartamento in via Bachelet 13. Pianezza. Ottimo stato, piano",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/128427944/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-1B26AF1C28ED10D5&comune=Pianezza&provincia=TO&via=via+Bachelet&civico=13&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F128427944%2F&titolo=Vendita+Appartamento+in+via+Bachelet+13.+Pianezza.+Ottimo+stato%2C+piano+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Reano,via valgrana Reano,"Asta per villa, via valgrana Reano, rif. 131981532 - Immobiliare.it",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131981532/,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,INDIRIZZO DA VERIFICARE,Cinzia Vitale Immobiliare - Rivoli (TO),PREZZO DA VERIFICARE,Agenzie,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.cinziavitaleimmobiliare.it/,
