ID,COMUNE,TITOLO,FONTE,URL,MOTIVO_SCARTO
e1f1a0ef547c591b3e71,Mattie,Vendita Torino Mattie - 38 case in vendita in Torino de Nuroa.it,Tipologie residenziali,https://www.nuroa.it/vendita-immobili/vendita-torino-mattie,EVIDENZA_INSUFFICIENTE
01784bb314fe191f77f7,Mompantero,Quanto vale una casa a Mompantero (TO) — prezzi al m² 2° semestre 2025,Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/mompantero,EVIDENZA_INSUFFICIENTE
7ef590e6f208400fd0b6,Moncenisio,Quanto vale una casa a Moncenisio (TO) — prezzi al m² 2° semestre 2025,Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/moncenisio,EVIDENZA_INSUFFICIENTE
364f53a9044156065fdf,Salbertrand,Case in vendita Salbertrand - Immobili - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/salbertrand/,PAGINA_CATEGORIA
54a66a44d82c1040b067,San Giorio di Susa,Quanto vale una casa a San Giorio Di Susa (TO),Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/san-giorio-di-susa,EVIDENZA_INSUFFICIENTE
8f62898f38cc39acd123,Susa,1 locale commerciales commerciale in affitto a Susa - Trovit,Trovit,https://case.trovit.it/affitto-negozio-commerciale-susa,EVIDENZA_INSUFFICIENTE
1d326fd71f989ecb52e2,Almese,2 capannones in affitto a Almese - Trovit,Trovit,https://case.trovit.it/affitto-capannone-almese,EVIDENZA_INSUFFICIENTE
c2353d7d50682cadf83b,Avigliana,30 capannones in affitto a Avigliana - Trovit,Trovit,https://case.trovit.it/affitto-capannone-avigliana,EVIDENZA_INSUFFICIENTE
3b33ee9afb8d44f94995,Coazze,"Case in vendita a Coazze, Valli Susa, Sangone",Mercato residenziale,https://caseinvenditainaffitto.it/case-in-vendita/coazze-valli-susa-sangone,PAGINA_CATEGORIA
cab93f8b59dd5a174474,Giaveno,11 locale commerciales in affitto a Giaveno - Trovit,Trovit,https://case.trovit.it/affitto-negozio-giaveno,EVIDENZA_INSUFFICIENTE
3cbb1149575a2ed67175,Grugliasco,100 locale commerciales in vendita a Grugliasco - Trovit,Trovit,https://case.trovit.it/negozio-grugliasco,EVIDENZA_INSUFFICIENTE
726617ef831f5d972c15,Oulx,Appartamenti in vendita Oulx - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/appartamenti/torino/oulx/,EVIDENZA_INSUFFICIENTE
a1458e83b2f41f37f015,Oulx,Grandhoche | Sito internet dello studio immobiliare grandhoche,Capannoni logistica,https://www.grandhoche.com/,EVIDENZA_INSUFFICIENTE
506477e93cd1441e85f6,Rosta,Decine di ville in vendita a Rosta. - Caasa,Mercato residenziale,https://www.caasa.it/torino/rosta/villa/in-vendita.html,EVIDENZA_INSUFFICIENTE
13818e4d426f77ced36b,San Giorio di Susa,"San Giorio Di Susa, Vendesi Appartamento a 42.000 € Con Box Auto",Mercato residenziale,https://www.valsusaoggi.it/san-giorio-di-susa-vendesi-appartamento-a-42-000-e-con-box-auto/,EVIDENZA_INSUFFICIENTE
79e1f5f76f926095e854,Sangano,Quanto vale una casa a Sangano (TO) — prezzi al m² 2° semestre 2025,Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/sangano,EVIDENZA_INSUFFICIENTE
836b4b7703aab3aa06bd,Sant'Ambrogio di Torino,Quanto vale una casa a Sant'ambrogio Di Torino (TO),Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/sant-ambrogio-di-torino,EVIDENZA_INSUFFICIENTE
a60b6f7a6d671aac0f5f,Val della Torre,Garage Val Della Torre - 30 Garage in vendita in Val Della Torre de ...,Capannoni logistica,https://www.nuroa.it/vendita-immobili/garage-val-della-torre,EVIDENZA_INSUFFICIENTE
654d7db54ec6a68559d5,Chianocco,Quanto vale una casa a Chianocco (TO) — prezzi al m² 2° semestre 2025,Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/chianocco,EVIDENZA_INSUFFICIENTE
1103c4cbd27758d47696,Collegno,Locale Commerciale Collegno - 190 locali comerciali in affito in ...,Commerciale negozi/locali,https://www.nuroa.it/affitto-case/locale-commerciale-collegno,EVIDENZA_INSUFFICIENTE
879e7d80519add378109,Pianezza,12 locale commerciales in affitto a Pianezza - Trovit,Trovit,https://case.trovit.it/affitto-negozio-pianezza,EVIDENZA_INSUFFICIENTE
e6697a8ca14a2352499a,Almese,3 Capannoni in affitto a Almese - Mitula Case,Capannoni logistica,https://immobiliare.mitula.it/affitto-capannone-almese,EVIDENZA_INSUFFICIENTE
b489a9e802ed56bd1bf6,Alpignano,Case indipendenti e ville a schiera in vendita Alpignano - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/alpignano/,EVIDENZA_INSUFFICIENTE
de4b924315764d3c537e,Bardonecchia,I nostri immobili in vendita - bardonecchiaamormio.com,Commerciale negozi/locali,https://bardonecchiaamormio.com/it/vendite,EVIDENZA_INSUFFICIENTE
9e0c6d6aea3b08e6da29,Bruzolo,Quanto vale una casa a Bruzolo (TO) — prezzi al m² 2° semestre 2025,Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/bruzolo,EVIDENZA_INSUFFICIENTE
6c98af3239c06ad05401,Chiusa di San Michele,Torino 160 Mq - 269 case in vendita in Torino de Nuroa.it,Commerciale negozi/locali,https://www.nuroa.it/vendita-immobili/torino-160-mq,EVIDENZA_INSUFFICIENTE
573dd82292ba8c6473e4,Grugliasco,Immobili in Vendita | Agenzia Tecnorete di Grugliasco,Tecnorete,https://grugliasco2.tecnorete.it/immobili-in-vendita,PAGINA_CATEGORIA
aca6752899ab4967a7b4,Rivoli,45 capannones in vendita a Rivoli - Trovit,Trovit,https://case.trovit.it/capannone-rivoli,EVIDENZA_INSUFFICIENTE
162a1cb9864c59662f8d,San Giorio di Susa,"Appartamento in vendita, San Giorio Di Susa con balcone, box, giardino ...",Wikicasa,https://www.wikicasa.it/annuncio/30721707,EVIDENZA_INSUFFICIENTE
e6449bf2fb46ee9bc909,Sant'Ambrogio di Torino,Appartamenti in vendita Sant'Ambrogio di Torino - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/appartamenti/torino/sant-ambrogio-di-torino/,EVIDENZA_INSUFFICIENTE
60de63e4211012eba58f,Villarbasse,Case indipendenti e ville a schiera in vendita Villarbasse - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/villarbasse/,EVIDENZA_INSUFFICIENTE
5c9ab32f87ae7dc3c7e4,Avigliana,8 locale commerciales in affitto a Avigliana - Trovit,Trovit,https://case.trovit.it/affitto-negozio-avigliana,EVIDENZA_INSUFFICIENTE
65ed479cc502ac6809c4,Borgone Susa,Case indipendenti e ville a schiera in vendita Borgone Susa - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/borgone-susa/,EVIDENZA_INSUFFICIENTE
6f18420dfde2f82d259c,Collegno,Case in vendita a Collegno - Wikicasa,Wikicasa,https://www.wikicasa.it/vendita-case/collegno/,PAGINA_CATEGORIA
dd75942b662419d15c20,Meana di Susa,Case indipendenti e ville a schiera in vendita Meana di Susa - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/meana-di-susa/,EVIDENZA_INSUFFICIENTE
6860892aaec86613bc14,Rosta,"Prestigiosa villa in vendita Rosta, Piemonte - 132054500",Mercato residenziale,https://www.luxuryestate.com/it/p132054500-villa-for-sale-rosta,EVIDENZA_INSUFFICIENTE
8595a6e8cf61db653c09,Susa,11 casas in vendita a Susa - Trovit,Trovit,https://case.trovit.it/casa-susa,EVIDENZA_INSUFFICIENTE
9ed253bac39f0b3e4ddc,Venaus,Quanto vale una casa a Venaus (TO) — prezzi al m² 2° semestre 2025,Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/venaus,EVIDENZA_INSUFFICIENTE
d523d76ee9e6f51ed4dd,Alpignano,Case in vendita a Alpignano - Wikicasa,Wikicasa,https://www.wikicasa.it/vendita-case/alpignano/,PAGINA_CATEGORIA
ab500015206766fbf6a4,Alpignano,231 Locali commerciali in affitto a Alpignano - Mitula Case,Commerciale negozi/locali,https://immobiliare.mitula.it/affitto-locale-commerciale-alpignano,EVIDENZA_INSUFFICIENTE
863945517c4b0eca9c3f,Avigliana,PromoGest di Dott. Giovanni Sanchesi | Vendita e Affitto Immobili Torino,Uffici e direzionale,https://www.promogest.org/,EVIDENZA_INSUFFICIENTE
45218b316d3e0a9bc990,Borgone Susa,3 Capannoni in affitto a Borgone Susa - Mitula Case,Capannoni logistica,https://immobiliare.mitula.it/affitto-capannone-borgone-susa,EVIDENZA_INSUFFICIENTE
0f41348be271430a6bd1,Bussoleno,Appartamenti in vendita Bussoleno - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/appartamenti/torino/bussoleno/,EVIDENZA_INSUFFICIENTE
98f3dea7339033b83f94,Chiusa di San Michele,Quanto vale una casa a Chiusa Di San Michele (TO),Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/chiusa-di-san-michele,EVIDENZA_INSUFFICIENTE
a8b792085a88b5af639e,Coazze,Case indipendenti e ville a schiera in vendita Coazze - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/coazze/,EVIDENZA_INSUFFICIENTE
640094999292a564fed1,Collegno,Case e appartamenti a Collegno. Immobili in vendita a Collegno - Nestoria,Nestoria,https://www.nestoria.it/immobiliare/vendita/collegno,EVIDENZA_INSUFFICIENTE
49a9e17986c126ebe294,Collegno,5 Bedrooms Apartment for sale in Collegno [675674] | Gate-away®,Gate-away,https://www.gate-away.com/properties/piedmont/turin/collegno/id/675674,EVIDENZA_INSUFFICIENTE
8bf99897db4502cfdd5d,Ferriera di Buttigliera Alta,ValsusaOggi | CERCASI IMMOBILI IN VENDITA IN BASSA VALSUSA FERRIERA DI ...,Mercato residenziale,https://www.instagram.com/p/Dcxz6lsjgwM/,EVIDENZA_INSUFFICIENTE
1f1f858b0c6511382efb,Gravere,"Case in vendita a Gravere, Valli Susa, Sangone",Mercato residenziale,https://caseinvenditainaffitto.it/case-in-vendita/gravere-valli-susa-sangone,PAGINA_CATEGORIA
8e757c0f4a9e76671ec9,Mattie,Case a Mattie. Immobili in affitto a Mattie - Nestoria,Nestoria,https://www.nestoria.it/immobiliare/affitto/mattie,EVIDENZA_INSUFFICIENTE
3427ddc143844a452018,Meana di Susa,"Valsusa, Vendesi Casa Con Balcone E Cortile: Scopri L'Offerta",Mercato residenziale,https://www.valsusaoggi.it/valsusa-vendesi-casa-con-balcone-e-cortile-scopri-lofferta/,EVIDENZA_INSUFFICIENTE
8e618dc3f00bb68038a2,Novaretto,Case e appartamenti a Novaretto. Immobili in vendita a Novaretto - Nestoria,Nestoria,https://www.nestoria.it/immobiliare/vendita/novaretto,EVIDENZA_INSUFFICIENTE
1f314c97bc4deba99ba6,Pianezza,26 locale commerciales in vendita a Pianezza - Trovit,Trovit,https://case.trovit.it/negozio-pianezza,EVIDENZA_INSUFFICIENTE
52d40ca88cff28e48375,Rivoli,Case indipendenti e ville a schiera in vendita Rivoli - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/ville-singole-e-a-schiera/torino/rivoli/,EVIDENZA_INSUFFICIENTE
19d26f9dbb02248d2538,San Valeriano,"5 immobili in vendita a San Valeriano, Borgone di Susa - Trovit",Trovit,https://case.trovit.it/san-valeriano,EVIDENZA_INSUFFICIENTE
50944f8c053e163003b9,Sangano,"Appartamento in vendita, Sangano con terrazzo, box, giardino ...",Wikicasa,https://www.wikicasa.it/annuncio/30705018,EVIDENZA_INSUFFICIENTE
63a5bb33e8f0970561bc,Sant'Ambrogio di Torino,4 immobili in affitto a Sant'Ambrogio di Torino - Trovit,Trovit,https://case.trovit.it/affitto-sant-ambrogio-torino,EVIDENZA_INSUFFICIENTE
c3be07df98e72b843eba,Susa,30 capannones in affitto a Susa - Trovit,Trovit,https://case.trovit.it/affitto-capannone-susa,EVIDENZA_INSUFFICIENTE
4f12d34416e84746f8c4,Val della Torre,Case in vendita a Val della Torre - Attico.it,Mercato residenziale,https://www.attico.it/val%20della%20torre/vendita/,PAGINA_CATEGORIA
e1877b576d9657757de2,Villar Focchiardo,"VALSUSA, VENDESI CASA INDIPENDENTE CON GIARDINO | ValsusaOggi",Tipologie residenziali,https://www.valsusaoggi.it/valsusa-vendesi-casa-indipendente-con-giardino-3/,EVIDENZA_INSUFFICIENTE
b285b2ec75b9d5d4bab8,Alpignano,25 Capannoni in affitto a Alpignano - Mitula Case,Capannoni logistica,https://immobiliare.mitula.it/affitto-capannone-alpignano,EVIDENZA_INSUFFICIENTE
a6b6053d6128ed7b45ac,Avigliana,1 Capannoni in affitto a Avigliana - Mitula Case,Capannoni logistica,https://immobiliare.mitula.it/affitto-capannone-avigliana,EVIDENZA_INSUFFICIENTE
1f61cf95458b122c957f,Borgone Susa,Rustico in a borgone susa in vendita - Waa2,Mercato residenziale,https://case.waa2.it/vendita/rustico-in-a-borgone-susa,EVIDENZA_INSUFFICIENTE
56d7a7ecf4cbeda96939,Grugliasco,"Case in vendita in Viale Gramsci, Grugliasco - Attico.it",Mercato residenziale,"https://www.attico.it/Viale%20Gramsci,%20grugliasco/vendita/",PAGINA_CATEGORIA
8f9ca469275d5aec7824,Sant'Antonino di Susa,Quanto vale una casa a Sant'antonino Di Susa (TO),Mercato residenziale,https://tuttocalcolo.it/valore-immobili/to/sant-antonino-di-susa,EVIDENZA_INSUFFICIENTE
3e18f79fd9f5dea02bb1,Bruzolo,Quotazioni Stime Valutazioni Immobiliari Mq Bruzolo,Mercato residenziale,https://borsinoimmobiliare.it/quotazioni-immobiliari/piemonte/torino-provincia/bruzolo/,EVIDENZA_INSUFFICIENTE
ca2b2b9fd56fb2c1a61b,Caprie,Case e appartamenti a Caprie. Immobili in vendita a Caprie - Nestoria,Nestoria,https://www.nestoria.it/immobiliare/vendita/caprie,EVIDENZA_INSUFFICIENTE
90eaca88cb8133af13cb,Grugliasco,Case in vendita a Grugliasco • Wikicasa,Wikicasa,https://www.wikicasa.it/vendita-case/grugliasco/,PAGINA_CATEGORIA
b7f0cb338bf41f62b637,Rosta,Decine di case indipendenti in vendita a Rosta. - caasa.it,Mercato residenziale,https://www.caasa.it/torino/rosta/casa-indipendente/in-vendita.html,EVIDENZA_INSUFFICIENTE
5f8a0d720fd407dd3ce6,Rosta,150 Locali commerciali in affitto a Rosta - Mitula Case,Commerciale negozi/locali,https://immobiliare.mitula.it/affitto-locale-commerciale-rosta,EVIDENZA_INSUFFICIENTE
77c1fb974dc5497c1dfb,Venaus,"Case in affitto a Venaus, Valli Susa, Sangone - Case in Vendita e in ...",Mercato residenziale,https://caseinvenditainaffitto.it/case-in-affitto/venaus-valli-susa-sangone,EVIDENZA_INSUFFICIENTE
8f22c021026161b1ab09,Avigliana,Case in vendita Avigliana - Immobili - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/immobili/torino/avigliana/,PAGINA_CATEGORIA
0d95832fca63557e1e33,Susa,Susa - Vendita case Piemonte - Subito.it,Subito privati,https://www.subito.it/annunci-piemonte/vendita/immobili/?q=susa,PAGINA_CATEGORIA
c0648eeab55d2f8af191,Villarbasse,Case e Immobili in vendita a Villarbasse | PCase.it,Mercato residenziale,https://www.pcase.it/vendita/villarbasse/,EVIDENZA_INSUFFICIENTE
4aaab70540849d1a7164,Buttigliera Alta,Case in vendita a Buttigliera Alta - oikia.it,Mercato residenziale,https://www.oikia.it/vendita-case/buttigliera_alta/,PAGINA_CATEGORIA
b81038a4b7e414d74b76,Condove,Casa indipendente in vendita con giardino a Condove,Tipologie residenziali,https://www.pcase.it/immobili/casa-indipendente-con-giardino-condove-sc9702413/,EVIDENZA_INSUFFICIENTE
bb866ae6a5ede7df3df9,Oulx,Case in vendita da Privati a Oulx - CasaDaPrivato.it,Mercato residenziale,https://www.casadaprivato.it/annunci-vendita/immobili/torino-oulx,PAGINA_CATEGORIA
cc1829c5806f90a386c2,Rivoli,Case in vendita in Rivoli - Attico.it,Mercato residenziale,https://www.attico.it/rivoli/vendita/,PAGINA_CATEGORIA
a0a4f190b64e113d4630,Susa,Albo Pretorio Digitale - Comune Di Susa,Uffici e direzionale,https://www.servizipubblicaamministrazione.it/servizi/saturnweb/Home.aspx?TipoG=3&CE=Ss090,EVIDENZA_INSUFFICIENTE
